#sim_number, id, t_peak, amp_scale, sig_r, sig_f, new_length, offset, P, a_qpp, B, t_e, phi, sn, r, sn_red, bgd, grad_scale, t1
12000 , 849570 , 230.48917 , 8.83145 , 1.88101 , 6.25530 , 144.85133 , 37.41135 , 9.65676 ,  , 6.18202 , 0.00000 , 9.65676 , 0.68008 , 1.00000 , 0.93627 , 16.07797 , quad , 3.71700 , 67.41977 
12001 , 772265 , 205.25030 , 12.38540 , 2.94755 , 16.76894 , 127.55495 , 88.21136 , 8.50366 ,  , 8.66978 , 0.00000 , 8.50366 , 5.74707 , 1.00000 , 0.88731 , 18.36014 , quad , -11.82464 , 223.36618 
12002 , 74407 , 195.31665 , 12.73653 , 0.46807 , 11.83599 , 207.09572 , 99.05386 , 13.80638 ,  , 8.91557 , 0.00000 , 13.80638 , 5.04627 , 1.00000 , 0.93199 , 17.05104 , quad , 6.61594 , 211.49333 
12003 , 164667 , 72.43903 , 7.59134 , 2.10974 , 14.12319 , 106.31280 , 38.49596 , 7.08752 ,  , 5.31394 , 0.00000 , 7.08752 , 3.86425 , 1.00000 , 0.98165 , 17.55671 , quad , 6.45347 , 265.60470 
12004 , 542458 , 147.21211 , 8.23569 , 0.76435 , 5.06511 , 209.62036 , 32.00374 , 13.97469 ,  , 5.76498 , 0.00000 , 13.97469 , 2.25825 , 1.00000 , 0.93174 , 17.53731 , quad , -4.17098 , 62.78158 
12005 , 315957 , 187.64062 , 7.06077 , 2.09895 , 5.53990 , 266.76211 , 62.03267 , 17.78414 ,  , 4.94254 , 0.00000 , 17.78414 , 5.90557 , 1.00000 , 0.92688 , 17.13816 , quad , 0.88848 , 185.32202 
12006 , 831114 , 199.05434 , 10.04160 , 2.70283 , 17.53154 , 271.60213 , 66.52204 , 18.10681 ,  , 7.02912 , 0.00000 , 18.10681 , 3.51877 , 1.00000 , 0.84563 , 15.96582 , quad , 7.51344 , 400.23142 
12007 , 622637 , 221.03426 , 10.54569 , 0.61823 , 15.51450 , 245.03334 , 36.82711 , 16.33556 ,  , 7.38199 , 0.00000 , 16.33556 , 0.49087 , 1.00000 , 0.84655 , 16.94406 , quad , -0.72350 , 291.64653 
12008 , 219524 , 83.17980 , 9.07089 , 1.00277 , 10.72943 , 126.27194 , 19.10441 , 8.41813 ,  , 6.34962 , 0.00000 , 8.41813 , 0.39560 , 1.00000 , 0.93536 , 15.47194 , quad , -3.09062 , 193.28644 
12009 , 297662 , 265.89405 , 9.48786 , 0.19255 , 17.05809 , 219.13592 , 57.11983 , 14.60906 ,  , 6.64150 , 0.00000 , 14.60906 , 4.57470 , 1.00000 , 0.98348 , 17.11434 , quad , 6.21136 , 152.96876 
12010 , 987137 , 197.44465 , 7.68787 , 2.82891 , 9.28397 , 192.59095 , 99.19036 , 12.83940 ,  , 5.38151 , 0.00000 , 12.83940 , 3.76657 , 1.00000 , 0.88112 , 16.44063 , quad , 7.40225 , 69.02936 
12011 , 182621 , 125.08037 , 8.73650 , 1.49589 , 16.55331 , 100.36995 , 41.03912 , 6.69133 ,  , 6.11555 , 0.00000 , 6.69133 , 3.30759 , 1.00000 , 0.93683 , 17.61770 , quad , -0.34813 , 260.16674 
12012 , 171224 , 231.31260 , 9.38111 , 1.02992 , 14.20570 , 221.72268 , 93.51478 , 14.78151 ,  , 6.56678 , 0.00000 , 14.78151 , 1.10174 , 1.00000 , 0.87668 , 18.34664 , quad , 0.91702 , 338.48347 
12013 , 515776 , 199.26265 , 11.02590 , 2.28348 , 8.40790 , 285.03016 , 95.82408 , 19.00201 ,  , 7.71813 , 0.00000 , 19.00201 , 4.64691 , 1.00000 , 0.84214 , 15.26365 , quad , -1.94308 , 123.85227 
12014 , 830923 , 282.25896 , 9.89493 , 0.91097 , 17.83327 , 151.11554 , 93.87061 , 10.07437 ,  , 6.92645 , 0.00000 , 10.07437 , 2.40325 , 1.00000 , 0.86579 , 17.01377 , quad , -4.53071 , 323.90172 
12015 , 118429 , 150.40859 , 6.97471 , 2.76283 , 6.41605 , 121.42579 , 35.59201 , 8.09505 ,  , 4.88229 , 0.00000 , 8.09505 , 2.12036 , 1.00000 , 0.93767 , 17.66262 , quad , -4.06849 , 65.07296 
12016 , 975411 , 331.89735 , 6.92008 , 2.54209 , 11.36004 , 113.61905 , 20.12335 , 7.57460 ,  , 4.84406 , 0.00000 , 7.57460 , 4.20774 , 1.00000 , 0.94233 , 15.31019 , quad , -5.79015 , 430.17955 
12017 , 396962 , 113.37093 , 15.20120 , 0.77604 , 12.14130 , 281.73046 , 84.92023 , 18.78203 ,  , 10.64084 , 0.00000 , 18.78203 , 3.78248 , 1.00000 , 0.84370 , 17.50623 , quad , 12.29188 , 215.69133 
12018 , 995966 , 107.92894 , 9.05549 , 0.92581 , 7.66289 , 131.13182 , 29.75148 , 8.74212 ,  , 6.33884 , 0.00000 , 8.74212 , 2.04791 , 1.00000 , 0.90251 , 17.22621 , quad , 2.05652 , 228.98471 
12019 , 306920 , 279.39660 , 6.10463 , 1.58172 , 8.04248 , 164.10004 , 50.36052 , 10.94000 ,  , 4.27324 , 0.00000 , 10.94000 , 1.67476 , 1.00000 , 0.88275 , 18.16415 , quad , -4.52835 , 306.99923 
12020 , 946343 , 91.11299 , 12.70160 , 0.25049 , 16.61920 , 190.60503 , 98.83889 , 12.70700 ,  , 8.89112 , 0.00000 , 12.70700 , 1.40481 , 2.00000 , 0.84213 , 16.95052 , quad , -0.90266 , 357.23224 
12021 , 7372 , 203.03153 , 10.15181 , 2.12649 , 14.45435 , 292.04420 , 46.25239 , 19.46961 ,  , 7.10627 , 0.00000 , 19.46961 , 2.13177 , 2.00000 , 0.88261 , 16.57521 , quad , 8.98055 , 85.31451 
12022 , 992777 , 142.33305 , 10.98772 , 1.09376 , 17.77386 , 209.56177 , 31.59737 , 13.97078 ,  , 7.69140 , 0.00000 , 13.97078 , 5.21804 , 2.00000 , 0.90220 , 16.24306 , quad , 8.54106 , 71.72752 
12023 , 469491 , 205.63495 , 9.51471 , 1.78363 , 6.92792 , 190.76135 , 87.68714 , 12.71742 ,  , 6.66030 , 0.00000 , 12.71742 , 0.04315 , 2.00000 , 0.89856 , 16.70936 , quad , 1.71892 , 316.48370 
12024 , 96573 , 169.18644 , 12.45261 , 0.62884 , 7.39670 , 192.73115 , 2.48621 , 12.84874 ,  , 8.71683 , 0.00000 , 12.84874 , 5.82965 , 2.00000 , 0.95801 , 17.49465 , quad , 2.75135 , 242.80400 
12025 , 420535 , 245.25133 , 8.90661 , 0.48878 , 5.15641 , 139.53472 , 64.29823 , 9.30231 ,  , 6.23462 , 0.00000 , 9.30231 , 1.26208 , 2.00000 , 0.84230 , 16.45200 , quad , 0.53088 , 273.16633 
12026 , 187900 , 113.56752 , 9.99769 , 2.87443 , 8.80048 , 120.02905 , 81.08628 , 8.00194 ,  , 6.99838 , 0.00000 , 8.00194 , 5.83211 , 2.00000 , 0.96415 , 15.62728 , quad , 4.13023 , 203.71676 
12027 , 924180 , 135.42024 , 11.41217 , 1.86831 , 15.71288 , 293.26381 , 3.69869 , 19.55092 ,  , 7.98852 , 0.00000 , 19.55092 , 0.06734 , 2.00000 , 0.82004 , 18.38493 , quad , 6.26480 , 106.59215 
12028 , 913293 , 198.86331 , 7.22863 , 2.10370 , 13.36953 , 220.57032 , 12.53026 , 14.70469 ,  , 5.06004 , 0.00000 , 14.70469 , 1.95204 , 2.00000 , 0.84257 , 17.79097 , quad , -2.55360 , 322.09490 
12029 , 163326 , 260.52356 , 11.03048 , 2.70720 , 8.88689 , 169.51765 , 48.16374 , 11.30118 ,  , 7.72134 , 0.00000 , 11.30118 , 1.75330 , 2.00000 , 0.81281 , 18.02232 , quad , -8.42790 , 442.72061 
12030 , 532695 , 198.84379 , 10.21800 , 2.93261 , 6.03637 , 130.36020 , 92.72004 , 8.69068 ,  , 7.15260 , 0.00000 , 8.69068 , 5.28422 , 2.00000 , 0.85005 , 16.23284 , quad , -4.07188 , 242.28521 
12031 , 12337 , 82.75187 , 8.50993 , 1.42548 , 16.21841 , 181.69133 , 16.83956 , 12.11276 ,  , 5.95695 , 0.00000 , 12.11276 , 3.66055 , 2.00000 , 0.81473 , 17.95023 , quad , 8.34034 , 17.34603 
12032 , 922682 , 242.04234 , 12.18287 , 2.25264 , 11.18840 , 191.48951 , 73.82603 , 12.76597 ,  , 8.52801 , 0.00000 , 12.76597 , 2.20600 , 2.00000 , 0.93182 , 15.89779 , quad , 3.48529 , 161.91287 
12033 , 893395 , 249.69345 , 10.94702 , 1.74290 , 18.26401 , 136.49836 , 13.98075 , 9.09989 ,  , 7.66291 , 0.00000 , 9.09989 , 1.85624 , 2.00000 , 0.94559 , 18.16052 , quad , -2.53020 , 112.20854 
12034 , 385792 , 213.18507 , 6.59992 , 0.45550 , 14.97871 , 172.81509 , 72.57080 , 11.52101 ,  , 4.61995 , 0.00000 , 11.52101 , 4.22162 , 2.00000 , 0.96370 , 16.79036 , quad , -3.90320 , 360.14182 
12035 , 93435 , 298.98149 , 7.17191 , 1.88679 , 5.35839 , 187.71803 , 53.64959 , 12.51454 ,  , 5.02034 , 0.00000 , 12.51454 , 5.79145 , 2.00000 , 0.93378 , 17.04017 , quad , 6.21237 , 273.52279 
12036 , 987045 , 122.32032 , 10.55390 , 1.71650 , 5.02732 , 227.15930 , 24.81911 , 15.14395 ,  , 7.38773 , 0.00000 , 15.14395 , 3.18209 , 2.00000 , 0.81840 , 18.38375 , quad , 0.00088 , 281.66321 
